-946.47,-938.13,-924.37,-945.54,-932.89,-930.24,-933.22,-934.47,-934.42,-939.85,-582.92,-114.29,20.22,668.34,279.79,1124.59,333.82,495.2,453.82,690.25,595.64,817.95,521.31,806.59,686.28,381.23,762.22,369.56,275.72,483.13,514.7,485.59,817.45,1290.92,1209.04,436.58,606.83,1002.96,964.58,908.86,855.61,732.34,754.01,952.79,915.29,988.57,450.45,534.51,1066.12,789.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3.7,0.86,10.3,3.62,3.2,2.85,5.77,4.1,6.9,3.56,5.17,5.45,1.3,5.07,3.18,2.71,3.26,3.6,3.7,6.73,9.88,10.28,1.67,4.61,7.53,7.67,8.1,6.58,4.59,4.64,9.0,10.13,8.05,4.0,4.03,10.17,6.89
-935.96,336.882,569.9630000000001,823.751,803.9559999999999
