-946.47,-938.13,-924.37,-945.54,-932.89,-930.24,-933.22,-934.47,-934.42,-939.85,-582.92,-114.29,20.22,668.34,279.79,1124.59,333.82,495.2,453.82,690.25,595.64,817.95,521.31,806.59,686.28,381.23,762.22,369.56,275.72,483.13,514.7,485.59,817.45,1290.92,1209.04,436.58,606.83,1002.96,964.58,908.86,855.61,732.34,754.01,952.79,915.29,988.57,450.45,534.51,1066.12,789.87,576.61,660.57,316.24,994.37,339.65,340.72,215.88,333.45,1002.42,598.53,811.91,994.27,1310.31,809.69,767.49,1025.81,814.15,1072.75,855.86,759.27,847.98,1541.13,1645.83,1380.88,1077.8,1178.91,1358.97,968.57,752.7,1495.68,1048.37,1096.36,1145.09,1168.05,823.59,858.79,683.11,803.96,1149.4,1091.01,1110.6,836.26,1427.08,1137.59,1406.87,1658.52,1351.51,968.02,1300.83,876.52,888.71,1110.57,911.23,1035.9,1160.33,1241.57,1352.55,1181.56,924.49,906.62,761.84,1191.47,1046.39,554.34,1028.22,1310.33,1637.3,1282.68,960.49,1166.84,1376.81,916.81,1160.41,791.71,1039.29,900.41,243.54,1078.63,409.1,291.56,642.41,535.91,963.15,1243.79,1095.14,1245.73,997.87,1085.2,1102.05,1120.07,997.95,1028.82,1261.08,797.12,1116.42,1333.33,1628.82,1337.56,1074.81,1284.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,3.7,0.86,10.3,3.62,3.2,2.85,5.77,4.1,6.9,3.56,5.17,5.45,1.3,5.07,3.18,2.71,3.26,3.6,3.7,6.73,9.88,10.28,1.67,4.61,7.53,7.67,8.1,6.58,4.59,4.64,9.0,10.13,8.05,4.0,4.03,10.17,6.89,5.71,4.65,3.57,9.92,3.76,4.63,3.23,4.36,9.41,5.36,7.94,9.22,12.2,7.37,5.82,9.48,7.7,11.74,7.89,7.78,7.64,16.09,16.38,12.74,10.83,10.7,12.21,8.69,8.01,14.14,8.91,8.99,10.87,11.38,8.0,6.89,6.71,7.32,10.85,11.84,8.72,7.53,13.56,11.19,13.7,17.57,13.25,9.09,12.26,6.38,6.42,9.61,7.35,9.98,12.49,12.17,14.66,10.94,8.2,8.38,7.53,10.52,9.89,5.38,10.77,13.23,20.26,13.38,9.27,10.38,15.24,7.84,12.47,8.87,10.65,9.11,3.57,11.08,3.94,2.93,6.1,5.51,8.94,13.5,11.3,12.49,9.9,12.82,11.93,11.07,10.56,10.52,14.94,10.3,11.2,14.81,17.32,14.14,10.41,13.68
-935.96,336.882,569.9630000000001,823.751,803.9559999999999,537.8439999999999,922.1510000000001,1224.845,986.7729999999999,1207.38,1071.3529999999998,1093.99,820.827,1003.132,1186.017
